 -4.32433038585089413E-004  4.49669884661219044E-010
 -4.32313829295538632E-004  1.53298351790454035E-009
 -4.32403236262701718E-004  1.48748824368993837E-009
 -4.32284026973150937E-004  3.34724492567772813E-009
 -4.32373433940314023E-004  2.95686630735758627E-009
 -4.32701259486578671E-004 -1.43732492574599746E-009
 -4.32552247874640194E-004  1.00069608155450851E-009
 -4.32373433940314023E-004  4.33923563747384833E-009
 -4.32433038585089413E-004  3.23861626405630432E-009
 -4.32254224650763241E-004  7.96733790053849589E-009
 -4.32552247874640194E-004  6.20970219689098712E-010
 -4.32343631617926327E-004  6.43067687988718717E-009
 -4.32135015361212460E-004  1.35806077494748934E-008
 -4.32164817683600155E-004  1.37156712654018520E-008
 -4.32641654841803280E-004 -3.76155329107064063E-009
 -4.32403236262701718E-004  5.61555246747502679E-009
 -4.32135015361212460E-004  1.67836908815388597E-008
 -4.31866794459723202E-004  2.99544673509899440E-008
 -4.32284026973150937E-004  1.12264713081344780E-008
 -4.32433038585089413E-004  3.18256132558758509E-009
 -4.32105213038824765E-004  2.05910932749020503E-008
 -4.32224422328375546E-004  1.45167566856230223E-008
 -4.32075410716437069E-004  2.29638210669236287E-008
 -4.31896596782110898E-004  3.35247669625005074E-008
 -4.31926399104498593E-004  3.17094404067574942E-008
 -4.31926399104498593E-004  3.15113979354464391E-008
 -4.32164817683600155E-004  1.73112351120607855E-008
 -4.32105213038824765E-004  2.09518713489842412E-008
 -4.31777387492560116E-004  4.46696120093292848E-008
 -4.31628375880621640E-004  5.50958603184881213E-008
 -4.31449561946295468E-004  6.94459032501981710E-008
 -4.31717782847784726E-004  4.94799046180105506E-008
 -4.31687980525397030E-004  5.15513214338625403E-008
 -4.31836992137335507E-004  3.75360009741143585E-008
 -4.31717782847784726E-004  4.75220858220382070E-008
 -4.31300550334356991E-004  8.57676027976594924E-008
 -4.31538968913458554E-004  6.35507007018532022E-008
 -4.31002527110480038E-004  1.14216923918775137E-007
 -4.31121736400030819E-004  1.03851057531301194E-007
 -4.31419759623907773E-004  7.41779189183944254E-008
 -4.31419759623907773E-004  7.53306963474642544E-008
 -4.31330352656744687E-004  8.42423517610768613E-008
 -4.30674701564215390E-004  1.52948658183049702E-007
 -4.30674701564215390E-004  1.54421059050946496E-007
 -4.30823713176153866E-004  1.37938400257553440E-007
 -4.30913120143316952E-004  1.29219358768750681E-007
 -4.30138259761236874E-004  2.18435388887883164E-007
 -4.30525689952276913E-004  1.75304634808526316E-007
 -4.30555492274664608E-004  1.72762568695361551E-007
 -4.30704503886603085E-004  1.51359969891018409E-007
 -4.30764108531378476E-004  1.44266152801719727E-007
 -4.30734306208990780E-004  1.49185510167626489E-007
 -4.30078655116461483E-004  2.33679017469512473E-007
 -4.30048852794073788E-004  2.40245583427167730E-007
 -4.29870038859747616E-004  2.63186933580072946E-007
 -4.29810434214972226E-004  2.71399073881184449E-007
 -4.29661422603033749E-004  2.95948609618790215E-007
 -4.30048852794073788E-004  2.38514132888667518E-007
 -4.29840236537359921E-004  2.69163621169354883E-007
 -4.29244190089606015E-004  3.58953172963083489E-007
 -4.29452806346319882E-004  3.28773182900476968E-007
 -4.29273992411993710E-004  3.56897942310752114E-007
 -4.29631620280646054E-004  2.99798813330198755E-007
 -4.28648143641852108E-004  4.55844570979024866E-007
 -4.28946166865729062E-004  4.10779762205493171E-007
 -4.28528934352301327E-004  4.77269850307493471E-007
 -4.28975969188116757E-004  4.04146362598112319E-007
 -4.28946166865729062E-004  4.06881895287369844E-007
 -4.28260713450812069E-004  5.26984365478710970E-007
 -4.28350120417975155E-004  5.12062342750141397E-007
 -4.28230911128424374E-004  5.36756033397978172E-007
 -4.28141504161261288E-004  5.52980509382905439E-007
 -4.28052097194098202E-004  5.66174321647849865E-007
 -4.28260713450812069E-004  5.27838267316838028E-007
 -4.28022294871710507E-004  5.76838260712975170E-007
 -4.27754073970221249E-004  6.23503012775472598E-007
 -4.27515655391119687E-004  6.74230193453695392E-007
 -4.27724271647833554E-004  6.29119028872082708E-007
 -4.27217632167242733E-004  7.29954365397134097E-007
 -4.27158027522467343E-004  7.45457782613812014E-007
 -4.27128225200079648E-004  7.51185154967970448E-007
 -4.27009015910528866E-004  7.73673548337683314E-007
 -4.26651388041876523E-004  8.49443949846317992E-007
 -4.27217632167242733E-004  7.28078475731308572E-007
 -4.26561981074713437E-004  8.69807934122945881E-007
 -4.26502376429938046E-004  8.82863901097152848E-007
 -4.26442771785162655E-004  8.97799850463343319E-007
 -4.26263957850836483E-004  9.35762102471926482E-007
 -4.25816923015021054E-004  1.03759975900175050E-006
 -4.26204353206061093E-004  9.49072500588954426E-007
 -4.25340085856817929E-004  1.14714487153833034E-006
 -4.25816923015021054E-004  1.03703803233656799E-006
 -4.25489097468756405E-004  1.11944791569840163E-006
 -4.25459295146368710E-004  1.12437965071876533E-006
 -4.25161271922491757E-004  1.19565277145738946E-006
 -4.25161271922491757E-004  1.19763808470452204E-006
 -4.24505620829962460E-004  1.35551829316682415E-006
 -4.24744039409064023E-004  1.30044270463258727E-006
 -4.24297004573248593E-004  1.40854911023780005E-006
 -4.24446016185187069E-004  1.37007623379759025E-006
 -4.23969179026983944E-004  1.49469644838973181E-006
 -4.24028783671759335E-004  1.48129856825107709E-006
 -4.23879772059820858E-004  1.51655876834411174E-006
 -4.23581748835943905E-004  1.60189995312975952E-006
 -4.23283725612066952E-004  1.67864334343903465E-006
 -4.23522144191168515E-004  1.61715809099405305E-006
 -4.23313527934454648E-004  1.67467544542887481E-006
 -4.22955900065802304E-004  1.77135143530904315E-006
 -4.22687679164313046E-004  1.84444979822728783E-006
 -4.22777086131476132E-004  1.81899383733252762E-006
 -4.22330051295660702E-004  1.94858830582234077E-006
 -4.22330051295660702E-004  1.94647509488277137E-006
 -4.22151237361334530E-004  2.00150338969251607E-006
 -4.21823411815069882E-004  2.09282916330266744E-006
 -4.21525388591192929E-004  2.18810396290791687E-006
 -4.21376376979254452E-004  2.23131064558401704E-006
 -4.20959144465826718E-004  2.35841775975131895E-006
 -4.21197563044928280E-004  2.27930058827041648E-006
 -4.20899539821051327E-004  2.37074141296034213E-006
 -4.20869737498663632E-004  2.38748202718852554E-006
 -4.20601516597174374E-004  2.46896524913609028E-006
 -4.20452504985235898E-004  2.51650999416597188E-006
 -4.20184284083746640E-004  2.60402066487586126E-006
 -4.19796853892706601E-004  2.72684178526105825E-006
 -4.19469028346441952E-004  2.83258850686252117E-006
 -4.19796853892706601E-004  2.72222177954972722E-006
 -4.19439226024054257E-004  2.84493671642849222E-006
 -4.19290214412115780E-004  2.89081094706489239E-006
 -4.18366342418097226E-004  3.20043159263150301E-006
 -4.18425947062872616E-004  3.18065349347307347E-006
 -4.18336540095709530E-004  3.21382799484126735E-006
 -4.18187528483771054E-004  3.25899964082054794E-006
 -4.17919307582281796E-004  3.35229719894414302E-006
 -4.17621284358404843E-004  3.46531737704935949E-006
 -4.17561679713629452E-004  3.47787840837554540E-006
 -4.17204051844977108E-004  3.61164211426512338E-006
 -4.16906028621100155E-004  3.71259784515132196E-006
 -4.16786819331549374E-004  3.75797344531747513E-006
 -4.16548400752447812E-004  3.84456643587327562E-006
 -4.16369586818121640E-004  3.91708363167708740E-006
 -4.16309982173346249E-004  3.93993514080648310E-006
 -4.15982156627081601E-004  4.06117123930016533E-006
 -4.15445714824103085E-004  4.25548523708130233E-006
 -4.15415912501715390E-004  4.27004897574079223E-006
 -4.15505319468878476E-004  4.24039353674743325E-006
 -4.15117889277838437E-004  4.38678353020804934E-006
 -4.14968877665899960E-004  4.44404486188432202E-006
 -4.14641052119635312E-004  4.56886391475563869E-006
 -4.14432435862921444E-004  4.64966342406114563E-006
 -4.14074807994269101E-004  4.79921800433658063E-006
 -4.13985401027106015E-004  4.83021631225710735E-006
 -4.14045005671881405E-004  4.80661083201994188E-006
 -4.13568168513678280E-004  5.00140595249831676E-006
 -4.13091331355475155E-004  5.19307013746583834E-006
 -4.13031726710699765E-004  5.22263781022047624E-006
 -4.12912517421148983E-004  5.27068868905189447E-006
 -4.12435680262945858E-004  5.46818682778393850E-006
 -4.12316470973395077E-004  5.51004814042244107E-006
 -4.12197261683844296E-004  5.56012219021795318E-006
 -4.11988645427130429E-004  5.64570245842332952E-006
 -4.11511808268927304E-004  5.85279531151172705E-006
 -4.11183982722662655E-004  5.99366558162728325E-006
 -4.10885959498785702E-004  6.12024132351507433E-006
 -4.10736947886847226E-004  6.19160437054233626E-006
 -4.10468726985357968E-004  6.30443446425488219E-006
 -4.09962087504767148E-004  6.53756023893947713E-006
 -4.09962087504767148E-004  6.52857852401211858E-006
 -4.10021692149542538E-004  6.51101026960532181E-006
 -4.09634261958502499E-004  6.68451775709399953E-006
 -4.09336238734625546E-004  6.81120309309335425E-006
 -4.09127622477911679E-004  6.91059585733455606E-006
 -4.08382564418219296E-004  7.24719120626104996E-006
 -4.08293157451056210E-004  7.29182056602439843E-006
 -4.08412366740606991E-004  7.23699577065417543E-006
 -4.08084541194342343E-004  7.38392463972559199E-006
 -4.07279878489874569E-004  7.76882825448410586E-006
 -4.07190471522711483E-004  7.81160815677139908E-006
 -4.06952052943609921E-004  7.92858463682932779E-006
 -4.06922250621222226E-004  7.94445895735407248E-006
 -4.06326204173468319E-004  8.22968377178767696E-006
 -4.06117587916754452E-004  8.33150261314585805E-006
 -4.05700355403326718E-004  8.54066001920728013E-006
 -4.05342727534674374E-004  8.71871634444687515E-006
 -4.05253320567511288E-004  8.75641853781417012E-006
 -4.05044704310797421E-004  8.86716134118614718E-006
 -4.04538064830206601E-004  9.12466384761501104E-006
 -4.04776483409308163E-004  8.99879432836314663E-006
 -4.04269843928717343E-004  9.24920550460228696E-006
 -4.03942018382452694E-004  9.41659163800068200E-006
 -4.03673797480963437E-004  9.56505846261279657E-006
 -4.03554588191412655E-004  9.62838930718135089E-006
 -4.02839332454107968E-004  9.99264648271491751E-006
 -4.02481704585455624E-004  1.01863843156024814E-005
 -4.02094274394415585E-004  1.03893889900064096E-005
 -4.02004867427252499E-004  1.04382907011313364E-005
 -4.01587634913824765E-004  1.06615334516391158E-005
 -4.01408820979498593E-004  1.07620071503333747E-005
 -4.01408820979498593E-004  1.07509758890955709E-005
 -4.00306135051153866E-004  1.13610549306031317E-005
 -4.00753169886969296E-004  1.11206754809245467E-005
 -4.00157123439215390E-004  1.14497452159412205E-005
 -3.99829297892950741E-004  1.16210667329141870E-005
 -3.99978309504889218E-004  1.15473976620705798E-005
 -3.99501472346686093E-004  1.18169782581389882E-005
 -3.99114042155646054E-004  1.20287731988355517E-005
 -3.98756414286993710E-004  1.22252231449238025E-005
 -3.98458391063116757E-004  1.24060052257846110E-005
 -3.98070960872076718E-004  1.26301101772696711E-005
 -3.97951751582525937E-004  1.26901804833323695E-005
 -3.97325902812384335E-004  1.30609678308246657E-005
 -3.97117286555670468E-004  1.31779652292607352E-005
 -3.96223216884039608E-004  1.37010410981019959E-005
 -3.96461635463141171E-004  1.35628879434079863E-005
 -3.96193414561651913E-004  1.37191445901407860E-005
 -3.95716577403448788E-004  1.40027341331006028E-005
 -3.95686775081061093E-004  1.40259189720381983E-005
 -3.95180135600470273E-004  1.43359029607381672E-005
 -3.94673496119879452E-004  1.46403472172096372E-005
 -3.94494682185553280E-004  1.47541204569279216E-005
 -3.94196658961676327E-004  1.49358411363209598E-005
 -3.94017845027350155E-004  1.50547994053340517E-005
 -3.93541007869147030E-004  1.53502805915195495E-005
 -3.92766147487066952E-004  1.58247094077523798E-005
 -3.92855554454230038E-004  1.57725571625633165E-005
 -3.92557531230353085E-004  1.59721530508249998E-005
 -3.92438321940802304E-004  1.60321305884281173E-005
 -3.91842275493048398E-004  1.64146022143540904E-005
 -3.91544252269171444E-004  1.66183272085618228E-005
 -3.90769391887091366E-004  1.71097126440145075E-005
 -3.90620380275152890E-004  1.72071413544472307E-005
 -3.90471368663214413E-004  1.73055104824015871E-005
 -3.90173345439337460E-004  1.75108907569665462E-005
 -3.89756112925909726E-004  1.77909387275576591E-005
 -3.89547496669195858E-004  1.79240068973740563E-005
 -3.89070659510992733E-004  1.82407602551393211E-005
 -3.88832240931891171E-004  1.84102736966451630E-005
 -3.88564020030401913E-004  1.85810476978076622E-005
 -3.88206392161749569E-004  1.88253980013541877E-005
 -3.87640148036383358E-004  1.92189581866841763E-005
 -3.87371927134894101E-004  1.93902142200386152E-005
 -3.87073903911017148E-004  1.95990760403219610E-005
 -3.86924892299078671E-004  1.96948876691749319E-005
 -3.86358648173712460E-004  2.00961439986713231E-005
 -3.85881811015509335E-004  2.04242569452617317E-005
 -3.85762601725958554E-004  2.05260766961146146E-005
 -3.85345369212530819E-004  2.08245237445225939E-005
 -3.84749322764776913E-004  2.12334889511112124E-005
 -3.84391694896124569E-004  2.15029849641723558E-005
 -3.84212880961798398E-004  2.16242297028657049E-005
 -3.83795648448370663E-004  2.19359808397712186E-005
 -3.83557229869269101E-004  2.20977217395557091E-005
 -3.83318811290167538E-004  2.22748276428319514E-005
 -3.82692962520025937E-004  2.27266173169482499E-005
 -3.82514148585699765E-004  2.28711196541553363E-005
 -3.82186323039435116E-004  2.31038775382330641E-005
 -3.81858497493170468E-004  2.33542559726629406E-005
 -3.81083637111090390E-004  2.39389446505811065E-005
 -3.80696206920050351E-004  2.42407822952372953E-005
 -3.80785613887213437E-004  2.41723664657911286E-005
 -3.80010753505133358E-004  2.47579464485170320E-005
 -3.79742532603644101E-004  2.49572203756542876E-005
 -3.79325300090216366E-004  2.52908957918407395E-005
 -3.78967672221564023E-004  2.55735249083954841E-005
 -3.78669648997687069E-004  2.57856718235416338E-005
 -3.77984195582770077E-004  2.63392357737757266E-005
 -3.78043800227545468E-004  2.62874364125309512E-005
 -3.77537160746954648E-004  2.66940824076300487E-005
 -3.77298742167853085E-004  2.68876938207540661E-005
 -3.76762300364874569E-004  2.73092755378456786E-005
 -3.76345067851446835E-004  2.76332229987019673E-005
 -3.75838428370856015E-004  2.80472249869490042E-005
 -3.75600009791754452E-004  2.82463279290823266E-005
 -3.75152974955939023E-004  2.86057947960216552E-005
 -3.74914556376837460E-004  2.88172723230673000E-005
 -3.74020486705206601E-004  2.95480349450372159E-005
 -3.74318509929083554E-004  2.93010107270674780E-005
 -3.73931079738043515E-004  2.96235757559770718E-005
 -3.73245626323126523E-004  3.02072112390305847E-005
 -3.72858196132086483E-004  3.05213252431713045E-005
 -3.72709184520148007E-004  3.06439906125888228E-005
 -3.72172742717169491E-004  3.10954601445700973E-005
 -3.71904521815680233E-004  3.13382151944097131E-005
 -3.71457486979864804E-004  3.17263329634442925E-005
 -3.71189266078375546E-004  3.19384853355586529E-005
 -3.70563417308233944E-004  3.25009423249866813E-005
 -3.70175987117193905E-004  3.28346177411731333E-005
 -3.69788556926153866E-004  3.31667652062606066E-005
 -3.69430929057501523E-004  3.34895703417714685E-005
 -3.69043498866461483E-004  3.38399368047248572E-005
 -3.68507057063482968E-004  3.43107385560870171E-005
 -3.68119626872442929E-004  3.46512933901976794E-005
 -3.67672592036627499E-004  3.50723094015847892E-005
 -3.67493778102301327E-004  3.52180868503637612E-005
 -3.67106347911261288E-004  3.55629381374455988E-005
